URL,SHA,Module,Test_Name,Status,Github_link,ISSRE_Category,P-values,%_Failing_TCOs,TSO_fail_rate,ISO_fail_rate,TSO_num_runs,TSO_num_pass,ISO_num_runs,ISO_num_pass,TSO_Runs,TSO_Fails,Categories_from_other_papers
https://github.com/nationalsecurityagency/timely,3a8cbd3378cffdc96aad1c52e9b0b2e1481ca45f,./server,timely.store.iterators.TimeSeriesGroupingIteratorTest.testAdditionalTimeSeries,Inspected,,NDOI,0.8383578,66.7,1.27,1.3,4000,3949,4000,3948,(100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;1;2;0;27;0;2;2;2;0;2;1;0;2;2;2;0;2;2;2;0),NDOI
https://github.com/fluent/fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,.,org.fluentd.logger.TestFluentLogger.testReconnection,,,,0.6700728,35.3,0.53,0,4000,3979,4000,4000,(100;100;100;100;200;100;200;100;2100;100;100;200;100;100;100;100;100),(0;0;1;2;0;0;2;0;14;0;0;1;1;0;0;0;0),NDOD;UD;NOD
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_jdbc_repository_compatibility_with_data,,,,0.6513147,19.0,0.15,0,4000,3994,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100),(0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1),NDOD;OD-Vic
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.DeadExecutionsTest.scheduler_should_detect_dead_execution_that_never_updated_heartbeat,,,,0.6513147,19.0,0.15,0,4000,3994,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100),(0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1),NDOD;OD-Vic
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.DeadExecutionsTest.scheduler_should_handle_dead_executions,,,,0.6513147,19.0,0.15,0,4000,3994,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100),(0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1),NDOD;OD-Vic
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,./c2mon-server/c2mon-server-common,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultiplePublicationsWithExceptions,Inspected,,NDO?,0.6395909,100.0,1.18,1.08,4000,3953,4000,3957,(2900;1100),(36;11),NDOD;OD-Vic
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario4,,,,0.5212083,9.5,0.05,0.03,4000,3998,4000,3999,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0),NDOD;NOD
https://github.com/OryxProject/oryx,72ae4bb3cc49d92b77e76d8a30fca8b6549b8865,./framework/oryx-common,com.cloudera.oryx.common.io.IOUtilsTest.testDistinctFreePorts,,,,0.4526886,47.6,0.75,1,4000,3970,4000,3960,(100;100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;1;0;0;0;1;0;17;1;2;2;1;0;3;0;0;1;0;1),NDOD;NOD
https://github.com/fluent/fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,.,org.fluentd.logger.TestFluentLogger.testNormal02,,,,0.3058086,17.6,0.27,0,4000,3989,4000,4000,(100;100;100;100;200;100;200;100;2100;100;100;200;100;100;100;100;100),(0;0;0;2;0;0;0;0;8;0;0;0;1;0;0;0;0),NDOD;UD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-remoting/dubbo-remoting-netty,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,,,,0.2732947,33.3,0.48,0,4000,3981,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100),(1;0;1;3;0;1;0;0;0;0;0;1;0;0;0;0;1;0;11;0;0),UD;NOD
https://github.com/davidmoten/rxjava2-extras,d0315b6ecb0d24437ec0d440b6d768e89247d56c,.,com.github.davidmoten.rx2.buffertofile.FlowableOnBackpressureBufferToFileTest.testCancel,,,,0.227371,14.3,0.08,0.03,4000,3997,4000,3999,(100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0),NDOD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.ExplicitCallbackTest.TestCallbackMultiInstans,,,,0.1491179,19.0,0.1,0,4000,3996,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000),(0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1),NOD;NDOD
https://github.com/orbit/orbit,c4904af2f3745fea93871493edd7e09348e77768,./actors/runtime,cloud.orbit.actors.extensions.test.LengthFieldHandlerTest.randomMessages,,,,0.1491179,19.0,0.1,0.18,4000,3996,4000,3993,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1),NDOD;NOD
https://github.com/flaxsearch/luwak,c27ec08c803db6ca6be1b6e8017f45667e603161,./luwak,uk.co.flax.luwak.matchers.TestPartitionMatcher.testParallelSlowLog,Inspected,,NDOD,0.1489417,19.0,0.75,68.2,4000,3970,4000,1272,(100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100),(0;0;0;1;0;0;1;3;0;0;0;25;0;0;0;0;0;0;0;0;0),NDOD;OD-Brit;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario5,Inspected,,,0.1331043,61.9,1.58,16.6,4000,3937,4000,3336,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(42;1;0;5;0;0;1;1;0;0;0;1;2;0;1;1;2;1;3;2;0),NDOD;NOD
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldBeThreadSafe,,,,0.1164881,28.6,0.15,0.3,4000,3994,4000,3988,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0),ID
https://github.com/nationalsecurityagency/timely,3a8cbd3378cffdc96aad1c52e9b0b2e1481ca45f,./server,timely.store.iterators.TimeSeriesGroupingIteratorTest.testManySparseTimeSeries,Inspected,,NDOI,0.1123753,66.7,2.75,2.68,4000,3890,4000,3893,(100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;3;4;0;59;0;5;4;4;0;4;3;0;4;4;4;0;4;4;4;0),NDOI
https://github.com/nationalsecurityagency/timely,3a8cbd3378cffdc96aad1c52e9b0b2e1481ca45f,./server,timely.store.iterators.TimeSeriesGroupingIteratorTest.testMultipleTimeSeriesMovingAverage,Inspected,,NDOI,0.1098092,66.7,2.73,2.8,4000,3891,4000,3888,(100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;3;4;0;58;0;5;4;4;0;4;3;0;4;4;4;0;4;4;4;0),NDOI
https://github.com/nationalsecurityagency/timely,3a8cbd3378cffdc96aad1c52e9b0b2e1481ca45f,./server,timely.store.iterators.TimeSeriesGroupingIteratorTest.testTimeSeriesDropOff,Inspected,,NDOI,0.1098092,66.7,2.73,2.95,4000,3891,4000,3882,(100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;3;4;0;58;0;5;4;4;0;4;3;0;4;4;4;0;4;4;4;0),NDOI
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario3,Inspected,,,0.0415101,47.6,1.6,16.1,4000,3936,4000,3356,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(51;0;0;3;2;1;0;0;0;0;0;1;0;1;0;0;2;1;0;1;1),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario6,Inspected,,,0.03595821,61.9,1.93,15.33,4000,3923,4000,3387,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(59;2;0;4;0;1;1;1;0;0;0;1;0;0;1;2;1;1;2;1;0),NDOD;NOD
https://github.com/fluent/fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,.,org.fluentd.logger.TestFluentLogger.testInMultiThreading,,,,0.02139938,47.1,0.8,0,4000,3968,4000,4000,(100;100;100;100;200;100;200;100;2100;100;100;200;100;100;100;100;100),(0;0;1;3;0;0;1;0;18;2;4;2;1;0;0;0;0),NDOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario4,Inspected,,,0.01437239,61.9,2,0.88,4000,3920,4000,3965,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(49;4;0;2;2;1;2;0;0;0;3;0;0;1;0;6;0;1;5;3;1),NDOD;NOD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-remoting/dubbo-remoting-netty,org.apache.dubbo.remoting.transport.netty.ClientReconnectTest.testReconnectWarnLog,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1),NDOD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.InvokerTelnetHandlerTest.testInvokeAutoFindMethod,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000),(0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0),NDOD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000),(0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0),NOD;NDOD
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.shouldProcessValidCss,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),ID
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.shouldProcessValidNonAsciiSass,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),UD
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine.shouldProcessValidSass,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),ID
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.executeMultipleTimesDoesntThrowOutOfMemoryException,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),ID
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldSucceedAfterAFailure,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),UD
https://github.com/wro4j/wro4j,185ab607f1d649ca38b4a772831ee754cd4649fb,./wro4j-extensions,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor.shouldTestFromFolder,,,,0.01161263,14.3,0.08,0,4000,3997,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000;100;100;100),(0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0),UD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario4,Inspected,,,0.01120623,42.9,1.55,15.8,4000,3938,4000,3368,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(44;1;2;4;1;0;2;0;0;0;0;0;0;0;0;0;5;2;0;0;1),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario0,Inspected,,,0.01064829,61.9,1.7,1,4000,3932,4000,3960,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(40;1;0;4;1;1;2;1;0;0;1;0;0;0;0;4;2;1;4;6;0),NDOD;NOD
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,./dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.InvokerTelnetHandlerTest.testInvokeByPassingNullValue,,,,0.008808347,9.5,0.05,0,4000,3998,4000,4000,(100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;2000),(0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0),NDOD
https://github.com/davidmoten/rxjava2-extras,d0315b6ecb0d24437ec0d440b6d768e89247d56c,.,com.github.davidmoten.rx2.internal.flowable.FlowableServerSocketTest.testLoad,,,,0.008808347,9.5,0.05,0.03,4000,3998,4000,3999,(100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario3,,,,0.008808347,9.5,0.05,0,4000,3998,4000,4000,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario8,,,,0.008808347,9.5,0.05,0,4000,3998,4000,4000,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0),NDOD;NOD
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,./c2mon-daq/c2mon-daq-core,cern.c2mon.daq.filter.dynamic.DiffMovingAverageTest.testAverage,,,,0.006648795,4.8,0.03,0,4000,3999,4000,4000,(100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0),NDOD
https://github.com/oracle/oci-java-sdk,2e9982f268420efd4010d8dc8370e9d9ade67ec2,./bmc-objectstorage/bmc-objectstorage-extensions,com.oracle.bmc.objectstorage.transfer.ProgressTrackerTest.singleUploadProgressTrackerFactory_resetProgressTracker,,,,0.006648795,4.8,0.03,0.03,4000,3999,4000,3999,(100;100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0),NDOD
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,./retrofit-adapters/rxjava,retrofit2.adapter.rxjava.SingleThrowingTest.bodyThrowingInOnSuccessDeliveredToPlugin,,,,0.006648795,4.8,0.03,0,4000,3999,4000,4000,(100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0),NDOD;NOD
https://github.com/square/retrofit,ae28c3d5f6fe54f6ca409cdf82106efb47609f8f,./retrofit-adapters/rxjava,retrofit2.adapter.rxjava.SingleThrowingTest.responseThrowingInOnErrorDeliveredToPlugin,,,,0.006648795,4.8,0.03,0,4000,3999,4000,4000,(100;100;100;100;100;100;100;2000;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0),NDOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario0,,,,0.006648795,4.8,0.03,0,4000,3999,4000,4000,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue713Test.testIssue,,,,0.006648795,4.8,0.03,0.15,4000,3999,4000,3994,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0),NDOD;NOD
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario1,Inspected,,,0.003197717,61.9,1.55,16.5,4000,3938,4000,3340,(2000;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100),(33;0;0;1;1;1;2;0;1;2;0;2;0;0;2;7;4;4;0;2;0),NDOD;NOD
