test_name,summarized_test_result,num_runs,num_pass,num_error,num_fail
ro.pippo.session.jedis.JedisSessionDataStorageTest.testCreate,pass,1800,1800,0,0
ro.pippo.session.jedis.JedisSessionDataStorageTest.testDelete,pass,1800,1800,0,0
ro.pippo.session.jedis.JedisSessionDataStorageTest.testGet,pass,1800,1800,0,0
ro.pippo.session.jedis.JedisSessionDataStorageTest.testGetExpired,pass,1800,1800,0,0
ro.pippo.session.jedis.JedisSessionDataStorageTest.testSave,pass,1800,1800,0,0
ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testCreate,pass,1800,1800,0,0
ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testDelete,pass,1800,1800,0,0
ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testGet,pass,1800,1800,0,0
ro.pippo.session.mongodb.MongoDBSessionDataStorageTest.testSave,pass,1800,1800,0,0
